"Date","Price","Open","High","Low","Vol.","Change %"
"01/05/2021","177.90","178.22","178.27","177.71","613.78K","-0.12%"
"01/04/2021","178.12","177.78","178.37","177.52","695.84K","0.16%"
"12/31/2020","177.84","177.84","177.84","177.84","","0.11%"
"12/30/2020","177.64","177.73","177.84","177.27","306.91K","-0.03%"
"12/29/2020","177.70","177.60","177.75","177.52","265.00K","0.17%"
"12/28/2020","177.39","177.35","177.77","177.17","195.97K","0.02%"
"12/24/2020","177.36","177.36","177.36","177.36","","0.16%"
"12/23/2020","177.07","178.07","178.18","177.01","507.28K","-0.48%"
"12/22/2020","177.93","177.70","178.09","177.63","344.00K","0.04%"
"12/21/2020","177.86","177.83","178.44","177.61","520.42K","0.11%"
"12/18/2020","177.66","177.74","177.85","177.28","416.57K","-0.02%"
"12/17/2020","177.69","177.60","177.98","177.34","519.60K","0.08%"
"12/16/2020","177.55","178.28","178.31","177.27","691.25K","-0.40%"
"12/15/2020","178.27","178.37","178.57","178.17","440.33K","-0.08%"
"12/14/2020","178.42","178.37","178.56","178.13","444.21K","-0.15%"
"12/11/2020","178.68","178.27","178.77","178.17","561.97K","0.34%"
"12/10/2020","178.08","178.30","178.55","177.77","704.19K","-0.06%"
"12/09/2020","178.19","178.08","178.30","177.91","418.76K","1.57%"
"12/08/2020","175.43","175.37","175.61","175.35","16.39K","0.01%"
"12/07/2020","175.41","175.03","175.51","175.03","128.89K","0.34%"
"12/04/2020","174.82","175.15","175.22","174.81","756.78K","-0.07%"
"12/03/2020","174.94","174.63","175.18","174.56","1.33M","0.26%"
"12/02/2020","174.48","174.56","174.69","174.37","1.14M","-0.05%"
"12/01/2020","174.56","175.32","175.45","174.47","1.19M","-0.39%"
"11/30/2020","175.25","175.63","175.72","175.21","744.76K","-0.14%"
"11/27/2020","175.50","175.59","175.65","175.41","360.72K","-0.01%"
"11/26/2020","175.51","175.18","175.59","175.16","333.13K","0.10%"
"11/25/2020","175.33","175.10","175.46","174.96","507.15K","0.04%"
"11/24/2020","175.26","175.37","175.47","175.12","520.86K","-0.09%"
"11/23/2020","175.41","175.70","175.71","175.26","552.78K","-0.07%"
"11/20/2020","175.53","175.45","175.73","175.25","512.29K","0.11%"
"11/19/2020","175.33","175.20","175.41","175.10","521.65K","0.12%"
"11/18/2020","175.12","175.28","175.46","174.91","526.04K","-0.03%"
"11/17/2020","175.18","174.94","175.27","174.85","526.43K","0.14%"
"11/16/2020","174.93","174.94","175.29","174.45","675.21K","-0.01%"
"11/13/2020","174.94","174.91","175.17","174.78","512.60K","0.11%"
"11/12/2020","174.74","174.42","174.97","174.26","665.82K","0.25%"
"11/11/2020","174.30","174.01","174.50","173.66","653.88K","0.16%"
"11/10/2020","174.02","174.54","174.63","173.92","994.34K","-0.19%"
"11/09/2020","174.36","176.09","176.46","174.26","1.19M","-0.95%"
"11/06/2020","176.03","176.42","176.49","175.86","591.31K","-0.17%"
"11/05/2020","176.33","176.52","176.65","176.09","616.56K","-0.04%"
"11/04/2020","176.40","175.71","176.83","175.53","787.73K","0.22%"
"11/03/2020","176.02","176.29","176.37","175.82","584.73K","-0.12%"
"11/02/2020","176.24","176.25","176.36","175.90","530.00K","0.05%"
"10/30/2020","176.15","176.18","176.38","175.90","683.41K","-0.09%"
"10/29/2020","176.31","176.03","176.44","175.92","698.75K","0.14%"
"10/28/2020","176.07","176.08","176.43","175.95","793.21K","0.07%"
"10/27/2020","175.94","175.45","176.06","175.27","590.38K","0.37%"
"10/26/2020","175.30","175.50","175.73","175.10","573.12K","0.02%"
"10/23/2020","175.26","175.20","175.52","175.00","551.14K","0.04%"
"10/22/2020","175.19","175.54","175.73","175.17","613.67K","-0.30%"
"10/21/2020","175.71","175.67","175.86","175.34","647.92K","-0.06%"
"10/20/2020","175.81","176.10","176.24","175.66","585.02K","-0.17%"
"10/19/2020","176.11","176.01","176.17","175.77","486.45K","0.02%"
"10/16/2020","176.07","175.82","176.29","175.77","478.75K","0.10%"
"10/15/2020","175.90","175.37","176.28","175.35","836.38K","0.31%"
"10/14/2020","175.35","175.07","175.50","175.04","546.06K","0.17%"
"10/13/2020","175.06","174.88","175.13","174.76","492.61K","0.14%"
"10/12/2020","174.81","174.74","174.87","174.60","307.19K","0.07%"
"10/09/2020","174.68","174.52","174.86","174.49","492.24K","0.11%"
"10/08/2020","174.48","174.10","174.58","174.04","455.63K","0.20%"
"10/07/2020","174.13","174.58","174.61","173.93","705.09K","-0.08%"
"10/06/2020","174.27","174.18","174.65","174.15","664.92K","-0.09%"
"10/05/2020","174.42","174.67","174.90","174.19","529.43K","-0.14%"
"10/02/2020","174.66","174.61","174.97","174.60","526.39K","0.00%"
"10/01/2020","174.66","174.50","174.71","174.17","715.32K","0.08%"
"09/30/2020","174.52","174.81","174.95","174.34","714.17K","-0.20%"
"09/29/2020","174.87","174.63","174.90","174.58","498.12K","0.14%"
"09/28/2020","174.62","174.58","174.68","174.31","427.30K","-0.03%"
"09/25/2020","174.67","174.27","174.70","174.16","472.17K","0.13%"
"09/24/2020","174.44","174.43","174.72","174.22","557.16K","0.13%"
"09/23/2020","174.21","174.38","174.64","174.19","574.54K","-0.09%"
"09/22/2020","174.37","174.56","174.74","174.25","588.25K","-0.16%"
"09/21/2020","174.65","174.08","174.85","173.95","608.20K","0.33%"
"09/18/2020","174.07","174.07","174.43","173.93","438.52K","-0.11%"
"09/17/2020","174.26","174.05","174.45","173.74","647.27K","0.20%"
"09/16/2020","173.92","174.12","174.29","173.84","455.12K","-0.05%"
"09/15/2020","174.00","174.05","174.15","173.78","472.41K","0.00%"
"09/14/2020","174.00","174.02","174.32","173.91","433.07K","0.02%"
"09/11/2020","173.96","173.66","174.04","173.54","462.19K","0.49%"
"09/10/2020","173.11","173.61","173.91","173.06","665.07K","-0.33%"
"09/09/2020","173.68","174.34","174.41","173.51","607.81K","-1.84%"
"09/08/2020","176.93","176.52","176.94","176.42","14.26K","0.23%"
"09/07/2020","176.52","176.47","176.86","176.19","133.13K","-0.15%"
"09/04/2020","176.78","176.93","177.04","176.37","615.88K","-0.16%"
"09/03/2020","177.07","176.74","177.18","176.49","1.29M","0.23%"
"09/02/2020","176.67","176.12","176.82","176.00","1.14M","0.54%"
"09/01/2020","175.72","175.46","176.18","175.17","947.62K","0.09%"
"08/31/2020","175.56","175.63","175.78","175.22","629.22K","-0.07%"
"08/28/2020","175.68","175.29","175.82","175.06","916.05K","0.14%"
"08/27/2020","175.44","175.94","176.58","175.28","873.37K","-0.13%"
"08/26/2020","175.66","176.00","176.04","175.47","733.62K","-0.13%"
"08/25/2020","175.89","176.95","176.95","175.75","760.04K","-0.64%"
"08/24/2020","177.02","177.21","177.25","176.73","461.45K","-0.05%"
"08/21/2020","177.10","176.87","177.37","176.75","531.59K","0.08%"
"08/20/2020","176.95","176.58","177.18","176.45","562.70K","0.22%"
"08/19/2020","176.57","176.47","176.87","176.39","542.39K","0.08%"
"08/18/2020","176.43","176.14","176.51","176.03","514.88K","0.12%"
"08/17/2020","176.21","175.61","176.27","175.54","470.45K","0.26%"
"08/14/2020","175.76","175.26","175.81","175.25","486.10K","0.11%"
"08/13/2020","175.56","176.43","176.60","175.27","635.29K","-0.39%"
"08/12/2020","176.24","176.86","176.88","175.93","642.98K","-0.24%"
"08/11/2020","176.66","177.39","177.50","176.56","562.34K","-0.47%"
"08/10/2020","177.50","177.16","177.64","176.89","366.17K","0.19%"
"08/07/2020","177.17","177.38","177.67","177.07","394.37K","-0.24%"
"08/06/2020","177.60","177.02","177.81","176.92","547.06K","0.28%"
"08/05/2020","177.10","177.96","178.00","177.00","492.40K","-0.40%"
"08/04/2020","177.81","177.31","178.01","177.19","454.20K","0.28%"
"08/03/2020","177.31","177.44","177.48","177.03","380.28K","-0.12%"
"07/31/2020","177.52","177.71","178.01","177.25","573.93K","-0.10%"
"07/30/2020","177.69","177.00","177.80","176.92","531.23K","0.42%"
"07/29/2020","176.95","177.15","177.29","176.83","431.54K","-0.10%"
"07/28/2020","177.13","176.51","177.24","176.49","494.53K","0.19%"
"07/27/2020","176.80","176.06","176.87","175.96","481.82K","0.40%"
"07/24/2020","176.09","176.77","176.98","175.95","608.25K","-0.36%"
"07/23/2020","176.72","176.79","176.89","176.59","404.14K","-0.12%"
"07/22/2020","176.93","176.37","176.95","176.20","482.28K","0.32%"
"07/21/2020","176.37","176.24","176.45","176.06","407.57K","0.00%"
"07/20/2020","176.37","176.19","176.54","175.77","465.20K","0.06%"
"07/17/2020","176.27","176.41","176.68","176.10","332.01K","-0.20%"
"07/16/2020","176.62","176.17","176.74","176.07","472.60K","0.28%"
"07/15/2020","176.12","176.03","176.47","175.92","538.08K","-0.05%"
"07/14/2020","176.20","175.98","176.25","175.74","476.67K","0.32%"
"07/13/2020","175.63","176.48","176.49","175.54","503.25K","-0.57%"
"07/10/2020","176.63","176.41","176.92","176.34","476.77K","0.06%"
"07/09/2020","176.52","176.01","176.61","175.96","443.34K","0.22%"
"07/08/2020","176.13","176.11","176.37","176.02","435.17K","0.14%"
"07/07/2020","175.88","176.07","176.30","175.72","413.70K","-0.05%"
"07/06/2020","175.96","175.88","176.15","175.62","407.43K","-0.03%"
"07/03/2020","176.02","175.98","176.24","175.85","244.23K","0.01%"
"07/02/2020","176.01","175.19","176.06","175.04","628.12K","0.41%"
"07/01/2020","175.29","176.15","176.20","175.20","550.71K","-0.70%"
"06/30/2020","176.52","176.58","176.86","176.16","534.41K","-0.08%"
"06/29/2020","176.66","176.75","176.86","176.35","350.34K","-0.02%"
"06/26/2020","176.70","176.39","176.80","176.32","399.58K","0.08%"
"06/25/2020","176.55","176.11","176.72","176.09","526.35K","0.31%"
"06/24/2020","176.01","175.53","176.12","175.20","592.63K","0.23%"
"06/23/2020","175.61","175.85","176.13","175.45","559.80K","-0.28%"
"06/22/2020","176.11","175.74","176.37","175.60","440.63K","0.24%"
"06/19/2020","175.68","175.61","175.79","175.30","383.64K","0.05%"
"06/18/2020","175.59","175.28","175.76","175.16","548.60K","0.11%"
"06/17/2020","175.40","175.34","175.63","174.80","596.32K","0.00%"
"06/16/2020","175.40","175.22","175.58","174.90","592.82K","-0.07%"
"06/15/2020","175.52","175.62","175.98","175.28","475.61K","-0.03%"
"06/12/2020","175.57","175.25","175.60","174.90","513.63K","0.19%"
"06/11/2020","175.24","174.28","175.34","174.12","598.11K","0.82%"
"06/10/2020","173.81","173.47","174.18","173.25","644.91K","0.20%"
"06/09/2020","173.46","173.61","174.02","173.30","646.57K","1.90%"
"06/08/2020","170.22","170.13","170.27","169.88","11.88K","0.21%"
"06/05/2020","169.86","170.55","170.70","169.66","183.51K","-0.40%"
"06/04/2020","170.54","171.04","171.34","170.37","1.11M","-0.25%"
"06/03/2020","170.97","171.66","171.87","170.86","1.45M","-0.52%"
"06/02/2020","171.86","171.92","172.15","171.67","1.11M","0.12%"
"06/01/2020","171.65","172.37","172.42","171.47","638.43K","-0.47%"
"05/29/2020","172.46","172.15","172.57","172.00","810.34K","0.24%"
"05/28/2020","172.05","171.82","172.32","171.68","637.25K","-0.01%"
"05/27/2020","172.07","172.28","172.53","171.50","841.05K","-0.05%"
"05/26/2020","172.16","173.11","173.16","172.01","705.34K","-0.52%"
"05/25/2020","173.06","173.05","173.28","172.98","136.20K","-0.03%"
"05/22/2020","173.12","173.11","173.52","172.93","460.08K","-0.02%"
"05/21/2020","173.15","172.89","173.27","172.66","432.62K","0.25%"
"05/20/2020","172.72","172.76","172.97","172.51","547.62K","0.01%"
"05/19/2020","172.70","172.82","173.11","172.26","685.90K","-0.27%"
"05/18/2020","173.16","173.75","174.09","172.61","678.10K","-0.33%"
"05/15/2020","173.74","173.62","174.23","173.59","471.06K","0.05%"
"05/14/2020","173.65","173.56","174.08","173.50","540.23K","0.01%"
"05/13/2020","173.63","173.55","173.92","173.41","550.62K","0.15%"
"05/12/2020","173.37","173.18","173.49","172.80","616.39K","-0.09%"
"05/11/2020","173.53","173.47","173.74","173.13","445.98K","-0.14%"
"05/08/2020","173.77","173.87","174.24","173.52","302.21K","-0.07%"
"05/07/2020","173.89","173.49","174.08","172.89","652.67K","0.34%"
"05/06/2020","173.30","174.15","174.23","173.19","599.62K","-0.64%"
"05/05/2020","174.41","174.13","174.55","173.42","642.96K","0.21%"
"05/04/2020","174.04","174.37","174.69","173.77","497.88K","-0.22%"
"04/30/2020","174.43","172.95","174.57","172.94","780.39K","0.79%"
"04/29/2020","173.06","172.75","173.28","172.58","531.31K","0.18%"
"04/28/2020","172.75","172.40","172.84","172.09","423.81K","0.17%"
"04/27/2020","172.45","172.68","172.91","172.23","392.52K","-0.18%"
"04/24/2020","172.76","172.38","172.87","172.27","417.98K","0.38%"
"04/23/2020","172.10","171.85","172.48","171.29","571.17K","0.06%"
"04/22/2020","172.00","172.71","172.95","171.67","517.77K","-0.53%"
"04/21/2020","172.91","172.54","173.26","172.45","528.25K","0.29%"
"04/20/2020","172.41","172.65","173.01","172.19","392.72K","-0.25%"
"04/17/2020","172.85","172.44","172.89","172.17","299.09K","0.10%"
"04/16/2020","172.67","172.43","172.90","172.04","459.93K","-0.01%"
"04/15/2020","172.68","171.42","172.78","171.36","532.34K","0.66%"
"04/14/2020","171.54","170.47","171.71","170.28","274.44K","0.37%"
"04/09/2020","170.90","170.12","171.09","170.01","455.32K","0.26%"
"04/08/2020","170.46","170.79","171.31","170.00","620.31K","-0.02%"
"04/07/2020","170.49","171.81","171.90","170.24","567.35K","-0.77%"
"04/06/2020","171.82","171.85","172.05","171.42","320.31K","-0.14%"
"04/03/2020","172.06","171.96","172.44","171.80","391.64K","0.08%"
"04/02/2020","171.92","172.56","172.60","171.60","540.02K","-0.38%"
"04/01/2020","172.57","172.70","173.48","172.23","483.25K","0.03%"
"03/31/2020","172.51","172.84","173.16","172.33","508.92K","-0.63%"
"03/30/2020","173.60","172.94","173.83","172.62","427.48K","0.60%"
"03/27/2020","172.56","170.95","173.07","170.90","560.94K","0.87%"
"03/26/2020","171.07","169.69","171.35","169.69","545.09K","0.85%"
"03/25/2020","169.62","170.50","170.78","169.34","464.92K","-0.38%"
"03/24/2020","170.27","171.13","171.38","170.19","454.21K","-0.50%"
"03/23/2020","171.12","170.69","171.54","170.22","496.86K","0.41%"
"03/20/2020","170.42","168.53","170.84","168.52","543.20K","1.48%"
"03/19/2020","167.94","170.01","171.18","167.52","813.15K","-0.50%"
"03/18/2020","168.79","171.39","171.39","168.24","879.20K","-1.83%"
"03/17/2020","171.93","172.00","172.47","170.90","773.97K","-0.14%"
"03/16/2020","172.17","174.60","175.25","171.97","623.39K","-1.15%"
"03/13/2020","174.17","176.32","176.57","173.12","1.01M","-1.32%"
"03/12/2020","176.50","176.81","177.64","175.90","1.01M","-0.15%"
"03/11/2020","176.77","177.07","177.91","176.55","1.01M","-0.46%"
"03/10/2020","177.59","177.55","177.91","175.41","1.28M","-0.36%"
"03/09/2020","178.23","177.21","179.31","177.05","994.79K","-0.67%"
"03/06/2020","179.44","179.02","179.56","179.00","12.75K","0.48%"
"03/05/2020","178.59","177.55","178.90","177.50","167.78K","0.39%"
"03/04/2020","177.90","178.23","178.36","177.46","1.17M","0.09%"
"03/03/2020","177.74","177.41","178.25","176.83","1.84M","-0.05%"
"03/02/2020","177.83","177.82","178.38","177.00","1.98M","0.21%"
"02/28/2020","177.46","176.52","177.79","176.52","1.46M","0.50%"
"02/27/2020","176.58","175.99","176.89","175.86","1.34M","0.43%"
"02/26/2020","175.83","175.88","176.30","175.38","1.41M","-0.11%"
"02/25/2020","176.02","175.37","176.21","175.21","1.13M","0.25%"
"02/24/2020","175.58","175.39","175.86","175.13","1.26M","0.37%"
"02/21/2020","174.93","174.98","175.37","174.77","955.61K","-0.02%"
"02/20/2020","174.96","174.55","175.12","174.51","869.93K","0.17%"
"02/19/2020","174.66","174.41","174.74","174.28","635.29K","0.07%"
"02/18/2020","174.53","174.51","174.92","174.29","761.81K","0.05%"
"02/17/2020","174.45","174.35","174.52","174.08","264.96K","-0.02%"
"02/14/2020","174.48","174.29","174.59","174.10","470.47K","0.12%"
"02/13/2020","174.27","174.16","174.64","174.05","879.84K","0.14%"
"02/12/2020","174.02","174.17","174.20","173.72","737.95K","-0.14%"
"02/11/2020","174.26","174.48","174.55","174.13","766.47K","-0.18%"
"02/10/2020","174.57","174.33","174.69","174.01","500.71K","0.22%"
"02/07/2020","174.18","173.87","174.42","173.84","725.07K","0.21%"
"02/06/2020","173.82","173.71","173.96","173.42","762.86K","-0.06%"
"02/05/2020","173.92","174.33","174.63","173.65","947.84K","-0.35%"
"02/04/2020","174.53","175.06","175.07","174.25","837.83K","-0.20%"
"02/03/2020","174.88","175.10","175.14","174.62","692.50K","-0.09%"
"01/31/2020","175.04","174.29","175.30","174.16","763.63K","0.27%"
"01/30/2020","174.57","174.23","174.65","174.23","761.98K","0.29%"
"01/29/2020","174.06","173.66","174.28","173.41","628.56K","0.22%"
"01/28/2020","173.68","174.11","174.48","173.48","885.02K","-0.32%"
"01/27/2020","174.23","173.75","174.27","173.41","892.31K","0.55%"
"01/24/2020","173.28","172.82","173.54","172.60","812.60K","0.14%"
"01/23/2020","173.03","172.41","173.09","172.35","765.00K","0.41%"
"01/22/2020","172.33","172.04","172.50","171.91","584.94K","0.07%"
"01/21/2020","172.21","171.75","172.27","171.55","752.51K","0.31%"
"01/20/2020","171.67","171.76","171.76","171.52","233.91K","0.03%"
"01/17/2020","171.61","171.66","171.82","171.46","484.60K","-0.06%"
"01/16/2020","171.72","171.62","171.80","171.35","637.67K","0.15%"
"01/15/2020","171.46","171.05","171.72","171.01","672.85K","0.26%"
"01/14/2020","171.01","170.74","171.08","170.65","694.22K","0.15%"
"01/13/2020","170.76","171.36","171.43","170.71","611.44K","-0.34%"
"01/10/2020","171.35","171.31","171.43","170.85","555.74K","0.12%"
"01/09/2020","171.14","171.31","171.51","171.01","732.94K","-0.37%"
"01/08/2020","171.78","172.50","173.22","171.26","825.68K","-0.20%"
"01/07/2020","172.12","172.21","172.31","171.91","582.59K","-0.07%"
"01/06/2020","172.24","172.45","172.60","172.07","496.41K","0.07%"
"01/03/2020","172.12","171.10","172.38","171.10","528.22K","0.50%"
"01/02/2020","171.26","170.54","171.42","170.19","509.18K","0.45%"